sepal length,sepal width,petal length,petal width,iris,Seto=0 || Versi=1,,Sigmoid1,,,,,,,,Sigmoid2,,,,,,,,Sigmoid3,,,,,,Sigmoid4,,,,,,Sigmoid5,,,,,,Sigmoid6,,,,,,,Sigmoid7,,,,,,,Sigmoid8,,,,,,,,Sigmoid8,,,,,Sigmoid7,,,,,,Sigmoid6,,,,,,Sigmoid5,,,,,Sigmoid4,,,,,Sigmoid3,,,,,Sigmoid2,,,,,,,Sigmoid1,,,,,
,,,,,,,w1,w2,w3,w4,bias,result,activation,,w1,w2,w3,w4,bias,result,activation,,w1,w2,bias,result,activation,,w1,w2,bias,result,activation,,w1,w2,bias,result,activation,,w1,w2,w3,bias,result,activation,,w1,w2,w3,bias,result,activation,,w1,w2,bias,result,activation,error,prediksi,,Tau,Δw1,Δw2,Δbias,,Tau,Δw1,Δw2,Δw3,Δbias,,Tau,Δw1,Δw2,Δw3,Δbias,,Tau,Δw1,Δw2,Δbias,,Tau,Δw1,Δw2,Δbias,,Tau,Δw1,Δw2,Δbias,,Tau,Δw1,Δw2,Δw3,Δw4,Δbias,,Tau,Δw1,Δw2,Δw3,Δw4,Δbias
4.4,2.9,1.4,0.2,Iris-setosa,0,,0.452762390299663,0.686702372359086,0.7556837226927,0.465070733143872,0.147849349455354,5.28241210501377,0.994945515483298,,0.73629353548477,0.569899967833646,0.551914485089641,0.448239282360717,0.147815897919671,5.90254549636787,0.997274965663428,,0.958205737563274,0.585467632013087,0.976302928549294,2.51353764266114,0.925085426555445,,0.559775121301127,0.134352712047667,0.977964389833031,1.66889673274483,0.841428671552559,,0.784059770121749,0.933371121388125,0.970579169111795,2.68150357429887,0.935926349387311,,0.429899442251934,0.39397148612964,0.431351132466169,0.214585667142328,1.3474911709707,0.793719162680466,,0.659780179784751,0.954196723620661,0.131175407848127,0.20052225418243,1.73653428538406,0.85024632008009,,0.988207189916611,1.19441129391363,1.12961817120943,2.92952096185702,0.949286618400272,0.901145083873823,1,,0.0457001145152123,0.0362730566274158,0.038856354193798,0.0457001145152123,,0.00695013841314102,0.00642947175853995,0.00584804573207566,0.0065048176727476,0.00695013841314102,,0.00893710665351993,0.00826758712074299,0.00751993777899481,0.00836447360431395,0.00893710665351993,,0.000285851602743431,0.00028440677024329,0.000285072647310791,0.000285851602743431,,0.00135464744821108,0.00134780040365851,0.00135095598740075,0.00135464744821108,,0.00112446762011342,0.00111878401593803,0.00112140340723825,0.00112446762011342,,0.00000300878827785415,0.0000132386684225583,0.00000872548600577703,0.00000421230358899581,0.00000060175765557083,0.00000300878827785415,,0.0000103590765754078,0.0000455799369317942,0.0000300413220686825,0.0000145027072055709,0.00000207181531508155,0.0000103590765754078
4.9,3.1,1.5,0.1,Iris-setosa,0,,0.452766948293356,0.686705376491293,0.75568517296342,0.465070940325404,0.147850385363011,5.67522995260114,0.996581843690823,,0.736294859351612,0.569900840382247,0.55191490632,0.448239342536482,0.147816198798499,6.39504990854001,0.998332981068241,,0.958317615964868,0.585579772353811,0.976415375311306,2.51606091165821,0.92526010764618,,0.559909901341493,0.134487807646407,0.978099854577853,1.67035951028247,0.84162374732216,,0.784088210798774,0.933399628652856,0.970607754272069,2.68385946280714,0.936067482814304,,0.430726200964008,0.39472347990754,0.432187579826601,0.21547937780768,1.35077854314539,0.794256881328915,,0.660423126960605,0.954781528193869,0.131825889615402,0.201217268023744,1.73924517786189,0.850591163650158,,0.991834495579353,1.19829692933301,1.13418818266095,2.94122033543402,0.949846892795994,0.902209119754205,1,,0.0452485907034644,0.0359390045366622,0.0384880514199895,0.0452485907034644,,0.00689075254004868,0.00637573843696863,0.00579942097462546,0.00645020938485964,0.00689075254004868,,0.00886045060034583,0.00819822147626964,0.00745716563722594,0.00829397969006621,0.00886045060034583,,0.000283531737576874,0.000282562581779224,0.000283059084802579,0.000283531737576874,,0.00134314123131541,0.00133855016464147,0.00134090218945478,0.00134314123131541,,0.00111529639787955,0.00111148414046053,0.00111343717766976,0.00111529639787955,,0.00000182796715810171,0.0000089570390746984,0.00000566669819011531,0.00000274195073715257,0.000000182796715810171,0.00000182796715810171,,0.00000695996890568238,0.0000341038476378436,0.0000215759036076154,0.0000104399533585236,0.000000695996890568238,0.00000695996890568238
7,3.2,4.7,1.4,Iris-versicolor,1,,0.45277035867812,0.686707534081654,0.755686216958756,0.465071009925093,0.147851081359902,9.71753233476932,0.999939785209796,,0.73629575505552,0.569901407052066,0.551915180515073,0.448239360816154,0.147816381595215,10.3471076231139,0.999967915570508,,0.958428764378914,0.585691116071578,0.976526904951094,2.5205702822493,0.925571350558276,,0.560043756357957,0.134621897865352,0.978234168700984,1.67286178074021,0.841956997948749,,0.784116467056952,0.933427934561336,0.970636107445827,2.6881033451528,0.936320989067701,,0.431546023111635,0.395469196471262,0.433016977795607,0.216365422867715,1.35420300068204,0.794815917953238,,0.661060700804302,0.955361470291331,0.132470910553888,0.201906343277749,1.74217375839709,0.850962962751003,,0.995428396033019,1.20214573447501,1.1387130417313,2.95287687194833,0.950399281445825,0.00246023128109052,1,,-0.00233820204173897,-0.00185844020216489,-0.00198972333694863,-0.00233820204173897,,-0.000356487266704323,-0.000329954400900349,-0.000300146948881327,-0.000333786510150633,-0.000356487266704323,,-0.000458405032809879,-0.00042428656532055,-0.000385957325269204,-0.000429214253714158,-0.000458405032809879,,-0.0000146508887029915,-0.0000146500065028019,-0.0000146504186375859,-0.0000146508887029915,,-0.0000694414184349579,-0.0000694372370345154,-0.0000694391904466643,-0.0000694414184349579,,-0.0000576815394046371,-0.0000576780661228432,-0.0000576796887253531,-0.0000576815394046371,,-0.00000000182257613031246,-0.0000000127580329121872,-0.00000000583224361699987,-0.00000000856610781246856,-0.00000000255160658243744,-0.00000000182257613031246,,-0.00000000636202497353526,-0.0000000445341748147468,-0.0000000203584799153128,-0.0000000299015173756157,-0.00000000890683496294936,-0.00000000636202497353526
6.4,3.2,4.5,1.5,Iris-versicolor,1,,0.452770354224703,0.686707532045805,0.755686213968604,0.465071009034409,0.147851080723699,9.34123992671871,0.999912277106863,,0.736295753779716,0.569901406468842,0.551915179658463,0.448239360560993,0.147816381412957,9.83977105560801,0.999946713329564,,0.958422996572302,0.585685348102706,0.976521136797153,2.52051419661193,0.925567486781147,,0.560036812634254,0.134614953946308,0.978227224559141,1.67282268990755,0.841951796241481,,0.784115002056301,0.933426469519472,0.970634642356956,2.68805758990754,0.936318260902745,,0.431503594455103,0.395430600738736,0.432974056370236,0.216319582364434,1.35404029987869,0.794789382851904,,0.661027705364212,0.955331455596443,0.132437531902873,0.201870694551079,1.7420431610927,0.85094639898886,,0.995242552012803,1.20194676214131,1.13847922152712,2.9522797042498,0.95037112309679,0.00246302542267402,1,,-0.00234078823716265,-0.0018604336384015,-0.00199188532120904,-0.00234078823716265,,-0.000356855205076053,-0.000330293575307013,-0.000300454880911905,-0.000334130045010902,-0.000356855205076053,,-0.000458880118400713,-0.000424724517921983,-0.000386354939946983,-0.000429657834423801,-0.000458880118400713,,-0.0000146647616763583,-0.0000146634752410369,-0.0000146639802400359,-0.0000146647616763583,,-0.0000695112697486861,-0.0000695051720189982,-0.0000695075657245635,-0.0000695112697486861,,-0.000057738572158911,-0.0000577335071643156,-0.0000577354954626449,-0.000057738572158911,,-0.00000000302984484898067,-0.0000000193910070334763,-0.00000000969550351673813,-0.000000013634301820413,-0.000000004544767273471,-0.00000000302984484898067,,-0.00000000927725973174261,-0.0000000593744622831527,-0.0000000296872311415763,-0.0000000417476687928417,-0.0000000139158895976139,-0.00000000927725973174261
6.9,3.1,4.9,1.5,Iris-versicolor,1,,0.452770348287256,0.686707529077082,0.755686209793837,0.46507100764282,0.147851079795973,9.80122876257103,0.999944619562736,,0.736295751840616,0.569901405499291,0.551915178295032,0.448239360106516,0.147816381109973,10.3716948396635,0.999968694793906,,0.958417223221586,0.585679574553159,0.976515362939937,2.52054074832999,0.925569315969781,,0.560029862117052,0.134608003189735,0.978220273432166,1.67282291010903,0.841951825543462,,0.784113535708777,0.933425003121448,0.970633175880789,2.68809906909845,0.936320734111784,,0.431461122003311,0.395391965244741,0.432931090586794,0.216273694352593,1.35388421341382,0.794763924099897,,0.660994676006681,0.955301410108352,0.132404118898371,0.201835009030571,1.74192188715306,0.850931016356974,,0.995056508648962,1.20174757360919,1.13824514270341,2.95168444243419,0.950343039538346,0.00246581372229023,1,,-0.00234336890777666,-0.00186242506875827,-0.00199404528639372,-0.00234336890777666,,-0.000357219831803964,-0.000330631715373635,-0.000300761889507676,-0.000334472335153976,-0.000357219831803964,,-0.000459352162290368,-0.000425162266640336,-0.000386752391607712,-0.000430100953811553,-0.000459352162290368,,-0.0000146774078751229,-0.0000146765950338569,-0.0000146769483958445,-0.0000146774078751229,,-0.000069578661343244,-0.0000695748080465545,-0.0000695764831689109,-0.000069578661343244,,-0.0000577935752916695,-0.0000577903746581987,-0.000057791766051884,-0.0000577935752916695,,-0.00000000178166815506613,-0.0000000122935102699563,-0.00000000552317128070501,-0.00000000873017395982405,-0.0000000026725022325992,-0.00000000178166815506613,,-0.00000000586253860841336,-0.0000000404515163980522,-0.0000000181738696860814,-0.0000000287264391812255,-0.00000000879380791262004,-0.00000000586253860841336
5.5,2.3,4,1.3,Iris-versicolor,1,,0.452770344242105,0.686707527259695,0.755686206921194,0.465071006763439,0.14785107920972,7.84485242171584,0.999608389998842,,0.736295750611265,0.569901404946974,0.551915177422015,0.448239359839266,0.147816380931806,8.29858811815091,0.999751193968527,,0.95841144418412,0.585673795376554,0.976509583582408,2.52007378046355,0.925537139806131,,0.560022904636247,0.134601045541418,0.978213315566031,1.67258446562139,0.841920093398917,,0.784112068049274,0.933423535426609,0.970631708140001,2.68762800408247,0.936292641455541,,0.431418605776647,0.39535329000558,0.432888080491412,0.216227759136364,1.35368750477102,0.794731836260846,,0.660961612835143,0.955271333919401,0.132370671664856,0.201799287047391,1.74174362421154,0.850908402747845,,0.994870266142087,1.20154816908055,1.13801080581263,2.95107331264197,0.950314191684093,0.00246867954800509,1,,-0.00234602120918951,-0.00186445774348607,-0.00199624915992402,-0.00234602120918951,,-0.000357609543156525,-0.000330980913740467,-0.000301078659974685,-0.000334827183771732,-0.000357609543156525,,-0.000459849086548317,-0.000425607408306391,-0.000387156185896166,-0.000430553315915242,-0.000459849086548317,,-0.0000146974594784825,-0.0000146917038063591,-0.0000146938026619169,-0.0000146974594784825,,-0.0000696619078892647,-0.0000696346275894355,-0.0000696445755864179,-0.0000696619078892647,,-0.0000578616433815179,-0.0000578389841832863,-0.0000578472470556537,-0.0000578616433815179,,-0.0000000141743280042668,-0.0000000779588040234674,-0.0000000326009544098136,-0.0000000566973120170672,-0.0000000184266264055468,-0.0000000141743280042668,,-0.0000000414912648627627,-0.000000228201956745195,-0.0000000954299091843542,-0.000000165965059451051,-0.0000000539386443215915,-0.0000000414912648627627
6.5,2.8,4.6,1.5,Iris-versicolor,1,,0.452770321421909,0.686707517716704,0.755686190324688,0.465071001369575,0.147851075060593,9.1874021914577,0.999897690140009,,0.736295742815384,0.569901401686879,0.551915171752284,0.448239357996603,0.147816379514373,9.74063145959304,0.999941160096439,,0.958405660285701,0.585668010651849,0.97650379741807,2.52044495335744,0.92556271631253,,0.560015941173488,0.13459408108386,0.978206349375242,1.67275115697731,0.841942277195361,,0.784110598878893,0.933422066046342,0.970630238394053,2.68802775860935,0.936316482147414,,0.431376045035816,0.39531457438699,0.432845025159821,0.21618177422771,1.35355934246377,0.794710927950881,,0.660928514743769,0.955241226053404,0.132337188946479,0.201763526093075,1.74166178183366,0.850898019656102,,0.994683820367738,1.20134854416456,1.13777620369171,2.95048740274025,0.950286519400455,0.00247143015332138,1,,-0.0023485667583411,-0.00186643166787585,-0.0019983908037026,-0.0023485667583411,,-0.000357958649248668,-0.000331313179726162,-0.000301380520290199,-0.000335162583218753,-0.000357958649248668,,-0.000460306335688495,-0.000426042382395711,-0.000387551364477024,-0.000430992408942019,-0.000460306335688495,,-0.0000147049951605375,-0.0000147034906945414,-0.0000147041299200404,-0.0000147049951605375,,-0.0000697185977518032,-0.0000697114648518285,-0.0000697144955162351,-0.0000697185977518032,,-0.0000579078219938228,-0.0000579018974526622,-0.0000579044147031612,-0.0000579078219938228,,-0.00000000335511491635341,-0.0000000218082469562972,-0.00000000939432176578956,-0.0000000154335286152257,-0.00000000503267237453012,-0.00000000335511491635341,,-0.0000000108512089094548,-0.0000000705328579114559,-0.0000000303833849464733,-0.0000000499155609834919,-0.0000000162768133641821,-0.0000000108512089094548
5.7,2.8,4.5,1.3,Iris-versicolor,1,,0.452770314368623,0.686707514678366,0.755686185333132,0.465070999741894,0.147851073975472,8.6566030406396,0.999826055973937,,0.73629574063456,0.569901400747447,0.551915170208931,0.448239357493336,0.147816379178862,9.00675545357023,0.999877436099222,,0.958399870095956,0.585662220210378,0.97649800663587,2.52032160796398,0.925554217816025,,0.560008970027003,0.134587109634308,0.978199377515467,1.67268155144075,0.841933014184772,,0.784109128529824,0.93342059563335,0.970628767894537,2.68790769728976,0.936309322764731,,0.431333440797577,0.395275819250543,0.432801925918927,0.216135743594141,1.35339046909382,0.794683375654569,,0.660895383425797,0.955211088001375,0.132303672688157,0.20172773022815,1.74152315257068,0.850880430825555,,0.99449717720095,1.20114870508419,1.13754134701588,2.94988564854046,0.950258083594033,0.00247425824773825,1,,-0.00235118390081247,-0.00186844675908233,-0.00200057637047343,-0.00235118390081247,,-0.00035833279130225,-0.000331656426371587,-0.000301692207062346,-0.000335510333148606,-0.00035833279130225,,-0.000460788487511557,-0.000426484728137388,-0.000387953040192247,-0.000431440556679731,-0.000460788487511557,,-0.0000147200334811396,-0.0000147174730192521,-0.0000147182293364166,-0.0000147200334811396,,-0.0000697910312747134,-0.0000697788915417504,-0.000069782477413681,-0.0000697910312747134,,-0.0000579669741492548,-0.0000579568911403926,-0.0000579598694907868,-0.0000579669741492548,,-0.00000000699533784575994,-0.0000000398734257208316,-0.0000000195869459681278,-0.0000000314790203059197,-0.00000000909393919948792,-0.00000000699533784575994,,-0.0000000184663826002083,-0.000000105258380821187,-0.0000000517058712805832,-0.0000000830987217009373,-0.0000000240062973802708,-0.0000000184663826002083
6.3,3.3,4.7,1.6,Iris-versicolor,1,,0.452770303842785,0.686707509507779,0.755686177023259,0.465070997341264,0.147851072128834,9.56227739546939,0.999929672504955,,0.736295736647217,0.569901398788752,0.551915167061029,0.448239356583942,0.147816378479328,9.97833839108082,0.999953608058301,,0.958394074406842,0.585656424223429,0.976492209938455,2.52044813737552,0.925562935679535,,0.560001992137849,0.134580131386567,0.97819239841234,1.67272889496582,0.841939314644966,,0.784107656782522,0.933419123810417,0.970627295891189,2.68805562903121,0.936318143982697,,0.431290792324763,0.395237023946524,0.432758781863259,0.21608966474539,1.35324192511132,0.794659137903729,,0.66086221778316,0.955180918780669,0.132270121654842,0.20169189694902,1.74141275425246,0.850866422621599,,0.994310332525042,1.20094864744714,1.13730622862579,2.94929089968451,0.950229963679003,0.00247705651539336,1,,-0.00235377332265307,-0.00187044747940028,-0.00200274668670797,-0.00235377332265307,,-0.000358695472528741,-0.00033199523456866,-0.0003019998203071,-0.000335853079093107,-0.000358695472528741,,-0.000461259513356498,-0.000426924709292354,-0.000388352518548841,-0.000431885651440319,-0.000461259513356498,,-0.0000147312458481319,-0.0000147302098365125,-0.0000147305624370334,-0.0000147312458481319,,-0.0000698558302441095,-0.0000698509174585542,-0.0000698525894965055,-0.0000698558302441095,,-0.0000580198315218418,-0.0000580157511324279,-0.0000580171398692004,-0.0000580198315218418,,-0.0000000026503099295885,-0.0000000166969525564075,-0.00000000874602276764205,-0.0000000124564566690659,-0.0000000042404958873416,-0.0000000026503099295885,,-0.00000000747360973954941,-0.0000000470837413591613,-0.000000024662912140513,-0.0000000351259657758822,-0.000000011957775583279,-0.00000000747360973954941
4.9,2.4,3.3,1,Iris-versicolor,1,,0.452770299134411,0.686707507041488,0.755686173510663,0.465070996145486,0.147851071381473,6.97335892277033,0.999064374236263,,0.736295734977522,0.56990139791415,0.551915165815383,0.448239356159893,0.147816378214297,7.39298823794877,0.999384824892077,,0.958388272831729,0.585650622509442,0.976486407955303,2.51926833285184,0.925481610823294,,0.559995007046103,0.134573146127617,0.978185412829315,1.67214683419719,0.841861840032516,,0.784106183761538,0.933417650754173,0.970625822766605,2.68684181203124,0.936245730008684,,0.431248099853834,0.395198188694669,0.432715593298115,0.216043538794054,1.35298612575681,0.794617394444061,,0.660829018259703,0.955150718798638,0.132236536346933,0.201656027401767,1.74115196584169,0.850833327433997,,0.994123287777102,1.20074837277847,1.13707085129353,2.9486552414052,0.95019989289982,0.0024800506671894,1,,-0.00235654387834949,-0.00187255075650718,-0.00200502606926032,-0.00235654387834949,,-0.000359123506217548,-0.000332362201018726,-0.000302332375743234,-0.000336227849241926,-0.000359123506217548,,-0.000461795040291606,-0.000427382817759284,-0.000388767622337781,-0.000432353634612204,-0.000461795040291606,,-0.0000147621587717868,-0.0000147483469157115,-0.0000147530774591712,-0.0000147621587717868,,-0.0000699624166958737,-0.0000698969580563197,-0.0000699193775586323,-0.0000699624166958737,,-0.0000581071244954606,-0.000058052757972726,-0.000058071378438878,-0.0000581071244954606,,-0.0000000351816137071395,-0.000000172389907164983,-0.0000000844358728971347,-0.00000011609932523356,-0.0000000351816137071395,-0.0000000351816137071395,,-0.0000000994975312646753,-0.000000487537903196909,-0.000000238794075035221,-0.000000328341853173428,-0.0000000994975312646753,-0.0000000994975312646753
6.6,2.9,4.6,1.3,Iris-versicolor,1,,0.452770250380621,0.68670748316208,0.755686140676478,0.465070986195733,0.14785106143172,9.2083349442801,0.999899809295192,,0.736295717738531,0.569901389470562,0.551915154205451,0.448239352641731,0.147816374696136,9.7816030090144,0.99994352200635,,0.958382467555932,0.585644815371598,0.976480597242854,2.52037878311132,0.925558157294095,,0.559988017350298,0.134566154189861,0.978178416587646,1.67266888250726,0.841931328172821,,0.784104708926847,0.933416175446427,0.970624346550727,2.68801395344774,0.936315658969281,,0.431205361572058,0.395159311932435,0.432672357934653,0.215997359290025,1.3529179074345,0.794606260949791,,0.660795782039601,0.955120485561064,0.132202913562009,0.201620115051145,1.7411545585264,0.850833656486809,,0.993936032701451,1.20054787017154,1.13683519690569,2.94808952563937,0.950173116378987,0.00248271833138195,1,,-0.00235901221402042,-0.00187448587491766,-0.00200712698775204,-0.00235901221402042,,-0.000359438982500411,-0.000332681682302745,-0.000302622939933658,-0.000336548347759121,-0.000359438982500411,,-0.000462220129389548,-0.000427811611222028,-0.000389157607445155,-0.000432783945038241,-0.000462220129389548,,-0.0000147586118094982,-0.000014757133133779,-0.0000147577782727141,-0.0000147586118094982,,-0.0000699960675333855,-0.0000699890545780456,-0.0000699921142959278,-0.0000699960675333855,,-0.0000581343078780091,-0.0000581284833607292,-0.0000581310245689379,-0.0000581343078780091,,-0.00000000323267902760833,-0.000000021335681582215,-0.00000000937476918006417,-0.0000000148703235269983,-0.00000000420248273589083,-0.00000000323267902760833,,-0.0000000106676538870829,-0.0000000704065156547469,-0.0000000309361962725403,-0.0000000490712078805812,-0.0000000138679500532077,-0.0000000106676538870829
5.2,2.7,3.9,1.4,Iris-versicolor,1,,0.452770243339969,0.68670748006846,0.755686135769357,0.465070984808938,0.147851060364954,7.95464183015064,0.999649094217871,,0.736295715604963,0.569901388533086,0.551915152718418,0.448239352221483,0.147816374372868,8.29529203326991,0.99975037273476,,0.958376654707595,0.585639002269142,0.976474783812066,2.52000794941665,0.925532602725552,,0.55998101844484,0.134559154978432,0.978171416980892,1.67248150019304,0.8419063891807,,0.784103233213533,0.9334146996686,0.970622870689546,2.68763265145455,0.936292918664826,,0.431162580410936,0.39512039617169,0.43262907954015,0.215951137277086,1.35272809213716,0.794575280003508,,0.660762513871371,0.95509022326707,0.132169258727233,0.201584171152895,1.7409871226238,0.850812404986102,,0.99374858411396,1.20034715747277,1.13659929568429,2.94747760702737,0.950144137621223,0.00248560701353158,1,,-0.00236168493233722,-0.00187653646639192,-0.00200935083710127,-0.00236168493233722,,-0.000359828330183176,-0.000333032850968824,-0.000302941770189438,-0.000336904717485496,-0.000359828330183176,,-0.000462718198491245,-0.000428260778578081,-0.000389565407699963,-0.000433239772584698,-0.000462718198491245,,-0.0000147775309508446,-0.0000147723454297884,-0.0000147738420762064,-0.0000147775309508446,,-0.0000700768839774187,-0.0000700522935936375,-0.0000700593908765149,-0.0000700768839774187,,-0.0000582003592990813,-0.0000581799364564813,-0.0000581858309025535,-0.0000582003592990813,,-0.0000000143019312918522,-0.0000000743700427176314,-0.0000000386152144880009,-0.0000000557775320382235,-0.0000000200227038085931,-0.0000000143019312918522,,-0.0000000373957805485324,-0.000000194458058852369,-0.000000100968607481038,-0.000000145843544139276,-0.0000000523540927679454,-0.0000000373957805485324
5.1,3.5,1.4,0.2,Iris-setosa,0,,0.452770223894163,0.6867074699716,0.755686121185002,0.465070979573529,0.147851056625376,6.01143010895992,0.997555409591704,,0.736295708167959,0.569901384671564,0.551915147140665,0.448239350219213,0.147816372942675,6.75990840699051,0.998842007146002,,0.95837083671395,0.585633183686051,0.976468963776136,2.51745200097934,0.925356249924841,,0.55997401321548,0.134552149039344,0.978164409292495,1.67116585401864,0.841731197866551,,0.78410175597899,0.933413222284392,0.970621392936451,2.68513867772681,0.936143994932874,,0.431119754333078,0.39508143963092,0.432585755562891,0.215904865457237,1.35235915539449,0.794515053609783,,0.660729210586274,0.955059929090051,0.132135568255484,0.201548188319877,1.74055974973052,0.850758150130704,,0.99356093046732,1.20014622238906,1.13636312719106,2.94679642317195,0.950111859871933,0.902712546269304,1,,0.0450346500036469,0.0357807073619453,0.0383135955288863,0.0450346500036469,,0.00686242634468211,0.00635018910770048,0.00577631834738025,0.00642421921324331,0.00686242634468211,,0.0088239511659038,0.00816529836040067,0.00742739498479216,0.00826048889554177,0.0088239511659038,,0.000282386432119512,0.00028169611295612,0.000282059430649052,0.000282386432119512,,0.00133755435172718,0.00133428457918837,0.00133600547334604,0.00133755435172718,,0.00111083791202342,0.00110812236831851,0.00110955156965934,0.00111083791202342,,0.00000126549005763241,0.00000645399929392529,0.00000442921520171344,0.00000177168608068537,0.000000253098011526482,0.00000126549005763241,,0.00000496260474638654,0.0000253092842065714,0.0000173691166123529,0.00000694764664494116,0.000000992520949277308,0.00000496260474638654
4.9,3,1.4,0.2,Iris-setosa,0,,0.452772754822584,0.686709206883261,0.755686815949667,0.465071078825624,0.147851552885851,5.57754143026095,0.996232396473777,,0.736296353567888,0.569901827593084,0.551915324309273,0.448239375529014,0.14781649949168,6.32770344389237,0.998217053563312,,0.958481648950782,0.585744138843017,0.976580047567339,2.51615030609557,0.925266289379865,,0.560107441673399,0.134685749586678,0.978298164727667,1.67074095573813,0.841674584788105,,0.784129925590286,0.933441428227457,0.970649631579663,2.68360241865642,0.936052098244086,,0.431936284169118,0.3958241791294,0.433411804452445,0.216787260573827,1.35529452405481,0.794993870204113,,0.661364229497044,0.955637560924789,0.132777990176809,0.202234430954345,1.74279542111457,0.851041787923725,,0.997139001203515,1.20397758194195,1.14086659219142,2.95822121984563,0.95065061103859,0.903736584268044,1,,0.0445988482157,0.0354558109496452,0.0379554835248282,0.0445988482157,,0.0068070255342862,0.00629831125782299,0.00572930039021237,0.00637173053416967,0.0068070255342862,,0.00875130198298985,0.00809728471304368,0.0073657484628883,0.00819167458354528,0.00875130198298985,,0.000281140173959439,0.000280080949248667,0.000280638916088068,0.000281140173959439,,0.00132845725997843,0.0013234521597213,0.00132608869184046,0.00132845725997843,,0.00110363712880116,0.00109947906166302,0.00110166940291497,0.00110363712880116,,0.00000193603313433617,0.00000948656235824721,0.0000058080994030085,0.00000271044638807063,0.000000387206626867233,0.00000193603313433617,,0.00000759068788250157,0.0000371943706242577,0.0000227720636475047,0.0000106269630355022,0.00000151813757650031,0.00000759068788250157
4.7,3.2,1.3,0.2,Iris-setosa,0,,0.452776474259646,0.686711484089626,0.75568787864597,0.465071230639382,0.147852311954639,5.54878697842942,0.996122914623223,,0.736297302224124,0.569902408403025,0.551915595353912,0.448239414249676,0.147816693094994,6.23923987724808,0.998052462089318,,0.958591596856948,0.585854305783309,0.976690411280219,2.51627879898735,0.925275173995772,,0.560239786889371,0.134818358455863,0.978431010453665,1.67105449444951,0.841716362003751,,0.784157933685211,0.933469492119066,0.970677745597059,2.68344695691919,0.936042791896323,,0.432746012640422,0.396560753975688,0.4342309719108,0.217662390772126,1.35832197933909,0.795486840039591,,0.661994060622826,0.95621049096381,0.133415163230225,0.202915133507774,1.74518212076993,0.851344095608682,,1.00068458229848,1.20777313029443,1.14532647701299,2.96958841657293,0.951181168445763,0.904745615205847,1,,0.0441686237881687,0.0351355589661479,0.0376026970732186,0.0441686237881687,,0.00675128626213468,0.00624679757089193,0.0056826681114099,0.00631949284169984,0.00675128626213468,,0.00867867628884297,0.00803016371321216,0.00730498383285312,0.008123612383373,0.00867867628884297,,0.000279533949273357,0.000278450172286316,0.000278989546309824,0.000279533949273357,,0.00131861299042721,0.0013135006152844,0.00131604494163884,0.00131861299042721,,0.00109581268880186,0.00109156412945042,0.00109367855204741,0.00109581268880186,,0.00000210059790970669,0.00000987281017562143,0.0000067219133110614,0.0000027307772826187,0.000000420119581941338,0.00000210059790970669,,0.00000775645210209165,0.0000364553248798308,0.0000248206467266933,0.0000100833877327191,0.00000155129042041833,0.00000775645210209165
4.6,3.1,1.5,0.2,Iris-setosa,0,,0.452780119792134,0.686713966154298,0.755688886984744,0.465071385768424,0.147853087599849,5.58600254135279,0.996264021509681,,0.736298289505141,0.569903080594356,0.55191586843164,0.448239456261635,0.147816903154785,6.21901027862072,0.998012742067397,,0.958700753269893,0.585963673638514,0.976799992549099,2.51671827310598,0.925305554008967,,0.5603711369509,0.134949962950026,0.978562871752708,1.67152225675501,0.841778671981116,,0.784185778702439,0.933497391073697,0.970705698991987,2.683604067471,0.936052196939694,,0.433549029011743,0.397291252358974,0.435043333149137,0.21853025840101,1.36135015343944,0.795979045402014,,0.662618740379915,0.956778757774951,0.134047112514395,0.203590262133987,1.74758610906001,0.851648081038838,,1.00419813819509,1.21153340000175,1.14974333939181,2.98086411005277,0.951702105784798,0.905736898155218,1,,0.0437451848939062,0.034820250512786,0.0372555027695843,0.0437451848939062,,0.0066960546338614,0.00619589654265943,0.00563659597720484,0.00626785665085418,0.0066960546338614,,0.00860680687300602,0.00796392620187502,0.00724502645955695,0.00805642048211294,0.00860680687300602,,0.000277858326867162,0.00027682025413463,0.000277306150702956,0.000277858326867162,,0.00130870571128592,0.00130381641489839,0.00130610497547972,0.00130870571128592,,0.00108792800234912,0.00108386352673333,0.00108576600879635,0.00108792800234912,,0.00000212903452848365,0.00000979355883102477,0.0000066000070382993,0.00000319355179272547,0.000000425806905696729,0.00000212903452848365,,0.00000742264345757107,0.0000341441599048269,0.0000230101947184703,0.0000111339651863566,0.00000148452869151421,0.00000742264345757107
