sepal length,sepal width,petal length,petal width,iris,Seto=0 || Versi=1,,Sigmoid1,,,,,,,,,,,,,Sigmoid2,,,,,,,,,,,,,Sigmoid3,,,,,,,,,Sigmoid4,,,,,,,,,Sigmoid5,,,,,,,,,Sigmoid6,,,,,,,,,,,Sigmoid7,,,,,,,,,,,Sigmoid8,,,,,,,,,
,,,,,,,w1,w2,w3,w4,bias,result,activation,Δw1,Δw2,Δw3,Δw4,Δbias,,w1,w2,w3,w4,bias,result,activation,Δw1,Δw2,Δw3,Δw4,Δbias,,w1,w2,bias,result,activation,Δw1,Δw2,Δbias,,w1,w2,bias,result,activation,Δw1,Δw2,Δbias,,w1,w2,bias,result,activation,Δw1,Δw2,Δbias,,w1,w2,w3,bias,result,activation,Δw1,Δw2,Δw3,Δbias,,w1,w2,w3,bias,result,activation,Δw1,Δw2,Δw3,Δbias,,w1,w2,bias,result,activation,Δw1,Δw2,Δbias,error,prediksi
6.6,2.9,4.6,1.3,Iris-versicolor,1,,-0.209026690594623,0.178177413571474,0.653439496280094,0.476383622568073,-0.00504588243266238,2.75721285122703,0.940319414361245,0.0442094881176767,0.0194253811426155,0.0308126735365625,0.00870792947772419,0.00669840729055707,,0.625187862790488,0.49491612897083,0.51857872254144,0.443416530277462,0.124529629443963,8.64792991092792,0.999824541039425,0.000000406301876550564,0.000000178526582120702,0.000000283180095777666,0.0000000800291575023839,0.0000000615608903864491,,0.312302003890355,-0.086944680335058,0.301128861353559,0.507863073643762,0.624305395598086,0.165719037695614,0.176206040495362,0.176236962849678,,0.121263963190092,-0.323638616799997,0.516999207079625,0.307444234424964,0.57626130547811,0.194590263350078,0.206904289939492,0.206940599521985,,0.123942248136139,0.239246715797323,0.273832686705901,0.629582726705139,0.652394840720639,0.148247829645942,0.1576292225515,0.157656884864645,,0.134662347203123,0.134490236350656,0.134395285251547,-0.0777518751629913,0.171498864668598,0.542769938894614,0.141681263805383,0.130778030460656,0.148055945351652,0.226942238212841,,0.297310191774271,0.643439616439222,-0.239276678464105,-0.177181100881327,0.223117738840499,0.555549182096117,0.137024118250945,0.126479280528452,0.143189260306763,0.219482514835028,,0.304674648834579,0.45596247098799,0.0755633299568855,0.49424114831147,0.621105028331501,0.0967940163698172,0.0990729824418133,0.178333414276672,0.143561399555673,1
5.2,2.7,3.9,1.4,Iris-versicolor,1,,-0.204605741782855,0.180119951685736,0.65652076363375,0.477254415515845,-0.00437604170360668,2.64658513047084,0.933800204670042,0.042559899871659,0.022098409548746,0.0319199249037443,0.0114584345808313,0.0081845961291652,,0.625187903420676,0.494916146823488,0.518578750859449,0.443416538280378,0.124529635600052,7.35502061175537,0.999361034299382,0.00000424336943118815,0.00000220328797388615,0.00000318252707339111,0.00000114244561608912,0.000000816032582920797,,0.328873907659917,-0.0693240762855219,0.318752557638527,0.556575299343445,0.635659760933645,0.157587932800787,0.168651965087697,0.168759796809502,,0.1407229895251,-0.302948187806048,0.537693267031824,0.366345809147166,0.590575702877891,0.184887163736403,0.197867837526957,0.197994349124964,,0.138767031100733,0.255009638052473,0.289598375192365,0.674025752876114,0.662404005699379,0.140994275532059,0.150893289936468,0.150989767218866,,0.148830473583661,0.147568039396722,0.149200879786712,-0.0550576513417072,0.225529250929745,0.55614453884649,0.139291792872209,0.129412546674028,0.145152245320797,0.219129480002982,,0.311012603599366,0.656087544492067,-0.224957752433429,-0.155232849397824,0.280921794266299,0.569772199581742,0.134076576274446,0.124567218406968,0.139717607835054,0.210925064813788,,0.314354050471561,0.465869769232171,0.0933966713845527,0.533662602952638,0.630336950074427,0.0958081652423253,0.0981558304271664,0.172272059779716,0.136650770480277,1
5.1,3.5,1.4,0.2,Iris-setosa,0,,-0.200349751795689,0.18232979264061,0.659712756124125,0.478400258973928,-0.00355758209069016,0.632090868361991,0.652963408962115,-1.50922200905466,-1.03574059444928,-0.414296237779711,-0.0591851768256731,-0.295925884128365,,0.625188327757619,0.494916367152285,0.518579069112157,0.443416652524939,0.12452971720331,5.85989150106217,0.997156555177401,-0.0288384340454853,-0.0197910821880782,-0.00791643287523126,-0.00113091898217589,-0.00565459491087947,,0.344632700939995,-0.0524588797767522,0.335628537319477,0.508351364718426,0.624419916422034,-0.191238306127907,-0.292044742383917,-0.29287752346166,,0.15921170589874,-0.283161404053352,0.55749270194432,0.379095869949598,0.593655019265047,-0.187017405691549,-0.28559890103799,-0.286413301457142,,0.152866458653939,0.27009896704612,0.304697351914252,0.673844511409577,0.662363474394592,-0.193446561301736,-0.295417023421207,-0.296259420737249,,0.162759652870882,0.160509294064125,0.163716104318792,-0.033144703341409,0.272212381231906,0.567635960502465,-0.173978711378205,-0.165406856089339,-0.184550717727708,-0.278624539036349,,0.32442026122681,0.668544266332764,-0.210985991649923,-0.134140342916446,0.325569374315896,0.580680948470886,-0.176573893045276,-0.167874174286666,-0.187303598442238,-0.282780687164907,,0.323934866995793,0.475685352274888,0.110623877362524,0.570722378262609,0.638929843449013,-0.167339257797547,-0.171184924310079,-0.29480031118786,0.40823134484978,1
4.9,3,1.4,0.2,Iris-setosa,0,,-0.351271952701156,0.0787557331956826,0.618283132346154,0.472481741291361,-0.0331501705035267,-0.558022805609256,0.364005067659437,-0.825837483014952,-0.505614785519358,-0.2359535665757,-0.0337076523679572,-0.168538261839786,,0.622304484353071,0.492937258933477,0.517787425824633,0.443303560626722,0.123964257712222,5.46563111612253,0.995788143973341,-0.0409292225584481,-0.0250587076888458,-0.011694063588128,-0.00167058051258972,-0.0083529025629486,,0.325508870327205,-0.0816633540151439,0.306340784973311,0.343508263615134,0.585042469604843,-0.1033988868265,-0.282862505909403,-0.284058921188537,,0.140509965329585,-0.311721294157151,0.528851371798606,0.269589342289509,0.566992086319865,-0.101341482668248,-0.277234181333258,-0.27840679065233,,0.133521802523765,0.240557264703999,0.275071409840527,0.563218094741099,0.637196817841708,-0.107239729470628,-0.293369682615713,-0.294610539793259,,0.145361781733061,0.143968608455191,0.145261032546021,-0.061007157245044,0.198224587893528,0.549394514624555,-0.159141153436721,-0.154231152940712,-0.17332799211317,-0.272016411978109,,0.306762871922283,0.651756848904097,-0.229716351494147,-0.162418411632936,0.240217343894668,0.55976720955807,-0.161404145830326,-0.156424324967082,-0.175792721815577,-0.275884494230553,,0.307200941216039,0.45856685984388,0.0811438462437383,0.506609049765946,0.624011220776143,-0.160869605614366,-0.163906860808391,-0.292812544232082,0.389390003654532,1
4.7,3.2,1.3,0.2,Iris-setosa,0,,-0.433855701002651,0.0281942546437467,0.594687775688584,0.469110976054565,-0.0500039966875053,-1.1319878729339,0.243794432596036,-0.422488888381578,-0.287652009110862,-0.116858628701288,-0.0179782505694289,-0.0898912528471443,,0.618211562097226,0.490431388164593,0.516618019465821,0.443136502575463,0.123128967455928,5.35833447726025,0.995313326240726,-0.0436427606700671,-0.029714220030684,-0.0120714018874654,-0.00185713875191775,-0.00928569375958874,,0.315168981644555,-0.109949604606084,0.277934892854457,0.245337029227028,0.56102845408195,-0.067368972873253,-0.275040064540789,-0.276335157271136,,0.13037581706276,-0.339444712290477,0.501010692733373,0.194941745413772,0.548581682468711,-0.066239273617328,-0.270427962811913,-0.271701338344693,,0.122797829576702,0.211220296442428,0.245610355861201,0.485778158868543,0.619111371374201,-0.0711851407580944,-0.290619922991651,-0.291988377257356,,0.129447666389389,0.12854549316112,0.127928233334704,-0.0882087984428549,0.134134552605525,0.533483450128128,-0.14897858374626,-0.14567339950175,-0.164402241307819,-0.265545504265099,,0.29062245733925,0.636114416407389,-0.247295623675705,-0.190006861055992,0.168897790993209,0.542124357080202,-0.150994200053243,-0.147644298084256,-0.166626533082863,-0.269138220984397,,0.291113980654602,0.442176173763041,0.0518625918205302,0.446881556518153,0.609897540770887,-0.154825823755833,-0.157333559537573,-0.29021673253153,0.371975010238376,1
4.6,3.1,1.5,0.2,Iris-setosa,0,,-0.476104589840809,-0.000570946267339431,0.583001912818455,0.467313150997622,-0.0589931219722197,-1.28287866924149,0.217060608818712,-0.339373560444815,-0.228708268995419,-0.110665291449396,-0.0147553721932528,-0.0737768609662642,,0.613847286030219,0.487459966161524,0.515410879277074,0.442950788700271,0.122200398079969,5.31873028557537,0.995124912835236,-0.044414564723788,-0.0299315544877702,-0.0144830102360178,-0.00193106803146904,-0.00965534015734522,,0.308432084357229,-0.137453611060163,0.250301377127344,0.180466320412015,0.544994530831486,-0.0586694365619726,-0.268972883944995,-0.270290574053319,,0.123751889701027,-0.366487508571669,0.473840558898903,0.13600136939729,0.533948032185647,-0.057682402292498,-0.264447777355081,-0.265743299101654,,0.115679315500893,0.182158304143263,0.216411518135465,0.4227912073186,0.604150967961545,-0.0627236829691909,-0.287559773683083,-0.288968520407945,,0.114549808014763,0.113978153210945,0.111488009203922,-0.114763348869365,0.0758796693022711,0.518960820600483,-0.141212041925915,-0.138349813882029,-0.156539904514651,-0.259107264270104,,0.275523037333926,0.621349986598964,-0.263958276983991,-0.216920683154431,0.105535819412393,0.526359493809103,-0.143032884654453,-0.140133749934265,-0.158558390636472,-0.262448293630086,,0.275631398279019,0.426442817809284,0.0228409185673772,0.390345040922137,0.596365758114226,-0.148997152299071,-0.151121361285792,-0.287106745604935,0.355652117451155,1
5,3.6,1.4,0.2,Iris-setosa,0,,-0.51004194588529,-0.0234417731668813,0.571935383673515,0.465837613778297,-0.0663708080688462,-1.80709386099749,0.140989725861835,-0.17075494534368,-0.12294356064745,-0.0478113846962305,-0.00683019781374721,-0.0341509890687361,,0.60940582955784,0.484466810712747,0.513962578253472,0.442757681897124,0.121234864064234,5.72044367635361,0.996732455751922,-0.0324622544431692,-0.0233728231990818,-0.00908943124408737,-0.00129849017772677,-0.00649245088863384,,0.302565140701032,-0.164350899454663,0.223272319722012,0.102117020346315,0.525507093516313,-0.036949141434505,-0.261213420019199,-0.262069744505453,,0.117983649471778,-0.392932286307177,0.447266228988738,0.0722523487087735,0.518055233229368,-0.0364726115231989,-0.257844572921782,-0.258689853464506,,0.109406947203974,0.153402326774954,0.187514666094671,0.355840999472798,0.588033285795651,-0.0401682960906985,-0.283971361467056,-0.284902292313569,,0.100428603822172,0.100143171822742,0.0958340187524568,-0.140674075296375,0.020335155577084,0.505083613714763,-0.132698792087141,-0.130817080363208,-0.148487637359919,-0.252515700976017,,0.261219748868481,0.607336611605537,-0.279814116047638,-0.24316551251744,0.0442012143820391,0.511048504821827,-0.134214241353815,-0.132311040069899,-0.150183398697366,-0.255399485582108,,0.260731683049112,0.411330681680704,-0.00586975599311629,0.336031474551528,0.583226199730317,-0.143208150194891,-0.14489939694763,-0.283533550299981,0.340152800051868,1
5.4,3.9,1.7,0.4,Iris-setosa,0,,-0.527117440419658,-0.0357361292316263,0.567154245203892,0.465154593996922,-0.0697859069757198,-1.90536693479983,0.12950224821632,-0.15766889551202,-0.113871980092014,-0.0496365041426728,-0.0116791774453348,-0.029197943613337,,0.606159604113523,0.482129528392839,0.513053635129064,0.442627832879351,0.120585618975371,6.32339495479162,0.998209368970697,-0.0192696197588258,-0.0139169476035964,-0.00606636177592663,-0.0014273792413945,-0.00356844810348625,,0.298870226557582,-0.190472241456583,0.197065345271466,0.0456385355847845,0.511407653904285,-0.0330969832487714,-0.25511309045696,-0.255570723324326,,0.114336388319458,-0.418716743599355,0.421397243642287,0.0182370865768142,0.504559145283889,-0.0326680554829199,-0.251806895233466,-0.252258597305209,,0.105390117594904,0.125005190628249,0.159024436863314,0.297454046486722,0.573820019670274,-0.0363455914699616,-0.28015351413432,-0.280656065593935,,0.0871587246134577,0.087061463786421,0.0809852550164649,-0.165925645393977,-0.030953388140328,0.492262270756143,-0.125843201111981,-0.124157973601102,-0.141201148606513,-0.246072189477894,,0.247798324733099,0.594105507598547,-0.294832455917375,-0.268705461075651,-0.0113988997140533,0.49715030592765,-0.127119106448853,-0.125416792669062,-0.142632765869008,-0.248567078490861,,0.246410868029623,0.396840741985941,-0.0342231110231144,0.284365158695006,0.570616074264881,-0.137644965682971,-0.139011744072072,-0.279617134726861,0.325602704209464,1
4.6,3.4,1.4,0.3,Iris-setosa,0,,-0.54288432997086,-0.0471233272408277,0.562190594789625,0.463986676252389,-0.0727057013370535,-1.80393009624063,0.141373329933288,-0.157880021401397,-0.116693928861902,-0.0480504412960774,-0.0102965231348737,-0.0343217437829124,,0.604232642137641,0.480737833632479,0.512446998951471,0.442485094955212,0.120228774165022,5.38437888936722,0.995433261873946,-0.0416311331786943,-0.030770837566861,-0.0126703448804722,-0.00271507390295832,-0.00905024634319442,,0.295560528232705,-0.215983550502279,0.171508272939034,-0.00170456117546647,0.499573859809314,-0.0353131844035594,-0.248646037796372,-0.249786748463965,,0.111069582771166,-0.443897433122701,0.396171383911767,-0.0299966091083751,0.492501409981598,-0.0348054521193708,-0.245071009861137,-0.246195319412756,,0.101755558447908,0.0969898392148168,0.130958830303921,0.241891264459157,0.560179668894138,-0.0390236124065344,-0.274771781963908,-0.27603234941802,,0.0745744045022596,0.0746456664263109,0.0668651401558136,-0.190532864341766,-0.0790578532045735,0.480245824497611,-0.119771884719121,-0.118076278296138,-0.134302012419932,-0.239748102042084,,0.235086414088214,0.581563828331641,-0.309095732504276,-0.293562168924737,-0.0628472812931639,0.484293349155364,-0.120850776057449,-0.119139895807164,-0.135511789474537,-0.241907725323294,,0.232646371461326,0.382939567578734,-0.0621848244958005,0.234997709689833,0.558480547693498,-0.132269446861845,-0.133384217298841,-0.275420295429352,0.311900522152029,1
5,3.4,1.5,0.2,Iris-setosa,0,,-0.558672332111,-0.0587927201270179,0.557385550660017,0.462957023938901,-0.0761378757153447,-2.1407250539244,0.105201117870661,-0.0990298547828441,-0.067340301252334,-0.0297089564348532,-0.00396119419131377,-0.0198059709565688,,0.600069528819771,0.477660749875793,0.511179964463424,0.442213587564916,0.119323749530703,5.59893060741538,0.996311832633114,-0.0366101237842005,-0.0248948841732563,-0.0109830371352601,-0.00146440495136802,-0.0073220247568401,,0.292029209792349,-0.240848154281916,0.146529598092637,-0.0627084685652402,0.484328018167933,-0.0254508957930583,-0.241033832557857,-0.241926096492137,,0.107589037559229,-0.468404534108815,0.371551851970491,-0.0838066407992631,0.479060594118099,-0.0251546603837754,-0.238228322032044,-0.239110200470508,,0.0978531972072545,0.069512661018426,0.103355595362119,0.182906147786012,0.545599481514517,-0.0284601422501642,-0.269533034022711,-0.2705307968795,,0.0625972160303475,0.062838038596697,0.0534349389138204,-0.214507674545975,-0.124932785893677,0.468807364719711,-0.113086427755305,-0.111856529531532,-0.127392787605011,-0.233491401515603,,0.223001336482469,0.569649838750925,-0.322646911451729,-0.317752941457066,-0.112886343518738,0.471808345718473,-0.113891775018818,-0.112653118050176,-0.128300017897146,-0.235154215214796,,0.219419426775141,0.36960114584885,-0.0897268540387357,0.187519494394626,0.546742982994244,-0.127038510581633,-0.127851723395801,-0.270982326946989,0.298927889453444,1
4.4,2.9,1.4,0.2,Iris-setosa,0,,-0.568575317589284,-0.0655267502522513,0.554414655016532,0.46256090451977,-0.0781184728110016,-1.90118474800828,0.129974443028255,-0.129339331653464,-0.0852463776806923,-0.0411534237079204,-0.00587906052970292,-0.0293953026485146,,0.596408516441351,0.475171261458468,0.510081660749898,0.442067147069779,0.118591547055019,4.92331343209033,0.992777557469939,-0.0626427289577188,-0.0412872531766783,-0.0199317773956378,-0.0028473967708054,-0.014236983854027,,0.289484120213043,-0.264951537537701,0.122336988443423,-0.103075414550946,0.474253937335222,-0.0307387271487742,-0.23479014602787,-0.236498240981821,,0.105073571520851,-0.492227366312019,0.34764083192344,-0.127374571588255,0.468199340718617,-0.0303038932709128,-0.231468775263661,-0.233152707292811,,0.095007182982238,0.0425593576161548,0.0763025156741686,0.130902996467624,0.532679097791257,-0.0344694598732769,-0.263286422953632,-0.265201827914613,,0.0512885732548171,0.0516523856435438,0.0406956601533193,-0.237856814697535,-0.167671666451791,0.458180014026956,-0.107886783132551,-0.106509438843538,-0.121177769499522,-0.227487374672637,,0.211612158980587,0.558384526945907,-0.335476913241444,-0.341268362978546,-0.158176735485693,0.460538059589328,-0.108525752186958,-0.107140250454073,-0.121895455601045,-0.228834688852035,,0.206715575716978,0.35681597350927,-0.116825086733435,0.142215194718597,0.535493996184575,-0.122058121151331,-0.122686299164603,-0.26639774196731,0.286753819949726,1
4.9,3.1,1.5,0.1,Iris-setosa,0,,-0.581509250754631,-0.0740513880203206,0.55029931264574,0.4619729984668,-0.081058003075853,-2.28836636582125,0.0920910475639315,-0.0754576369551878,-0.0477385050124657,-0.023099276618935,-0.00153995177459567,-0.0153995177459567,,0.590144243545579,0.4710425361408,0.508088483010334,0.441782407392699,0.117167848669616,5.2754174693342,0.994910217847989,-0.0493734019774665,-0.0312362339041115,-0.0151143067277959,-0.00100762044851972,-0.0100762044851972,,0.286410247498165,-0.288430552140488,0.0986871643452414,-0.161899519393717,0.459613297821174,-0.021025059486549,-0.227145277064067,-0.228307311543535,,0.10204318219376,-0.515374243838385,0.324325561194159,-0.179028276471351,0.455362091835995,-0.0208002723689763,-0.224716778246541,-0.225866388961818,,0.0915602369949104,0.0162307153207916,0.0497823328827073,0.0743623155384079,0.518582016841884,-0.023845400596323,-0.257614972676802,-0.258932884651671,,0.040499894941562,0.0410014417591901,0.0285778832033671,-0.260605552164799,-0.208500783292866,0.448062821573161,-0.101856804946603,-0.100914677595474,-0.114925106798871,-0.221614138297264,,0.200759583761891,0.5476705019005,-0.347666458801548,-0.364151831863749,-0.202785245513042,0.449476704384128,-0.102238073649691,-0.101292419743085,-0.115355292552729,-0.222443680664501,,0.194509763601845,0.34454734359281,-0.143464860930166,0.0985537370752076,0.524618511190584,-0.117246096559083,-0.117616072001357,-0.261673343366068,0.275224582283824,1
7,3.2,4.7,1.4,Iris-versicolor,1,,-0.58905501445015,-0.0788252385215671,0.547989384983846,0.46181900328934,-0.0825979548504487,-1.23612710524136,0.225110838499983,1.89235936638967,0.86507856749242,1.27058414600449,0.378471873277934,0.270337052341381,,0.585206903347833,0.467918912750389,0.506577052337554,0.441681645347847,0.116160228221096,8.70921552193066,0.99983496955171,0.000000381227759506009,0.000000174275547202747,0.000000255967209954034,0.0000000762455519012017,0.0000000544611085008584,,0.28430774154951,-0.311145079846895,0.0758564331908879,-0.17123654415175,0.45729516211018,0.0606387715145465,0.269328499129127,0.269372953868461,,0.0999631549568622,-0.53784592166304,0.301738922297977,-0.213515448780056,0.446823007618256,0.0615588001420736,0.27341482745041,0.273459956669649,,0.089175696935278,-0.00953078194688864,0.0238890444175402,0.0344342512507896,0.508607712303131,0.0552924730229246,0.245582791347111,0.245623326674823,,0.0303142144469016,0.0309099739996427,0.01708537252348,-0.282766965994525,-0.24640338260385,0.438708946291675,0.126409389411364,0.123514588055852,0.140593637740385,0.276428442470394,,0.190535776396922,0.537541259926191,-0.359201988056821,-0.386396199930199,-0.241772210096169,0.439849663740339,0.126223456537127,0.123332913083175,0.140386841557869,0.276021849771319,,0.182785153945937,0.332785736392674,-0.169632195266772,0.0569329812685097,0.514229401968388,0.106469653558903,0.106746492662811,0.242688585356809,0.23597307391199,1
6.4,3.2,4.5,1.5,Iris-versicolor,1,,-0.399819077811183,0.00768261822767484,0.675047799584296,0.499666190617133,-0.0555642496163106,1.19739241477571,0.768060583813927,0.528876861644335,0.264438430822168,0.371866543343673,0.123955514447891,0.0826370096319274,,0.585206941470609,0.467918930177943,0.506577077934275,0.441681652972402,0.116160233667207,8.30094456581136,0.99975177943131,0.000000788456409538279,0.000000394228204769139,0.000000554383412956602,0.000000184794470985534,0.000000123196313990356,,0.290371618700965,-0.284212229933982,0.102793728577734,0.041675040947553,0.510417252548999,0.187932992675048,0.244624379639105,0.244685115517629,,0.10611903497107,-0.510504438917999,0.329084917964942,-0.0997869552972591,0.475073941047946,0.20108651558958,0.261745760708153,0.261810747520792,,0.0947049442375705,0.0150274971878225,0.0484513770850224,0.136214278900121,0.534001013806633,0.178130176818649,0.231864471368318,0.231922039188777,,0.042955153388038,0.0432614328052279,0.0311447362975185,-0.255124121747486,-0.196015370236567,0.451152459165598,0.138733746786307,0.129127272859554,0.145143921102018,0.271804579671783,,0.203158122050635,0.549874551234509,-0.345163303901034,-0.358794014953068,-0.178185088538019,0.455571216589922,0.137845874849732,0.128300880691288,0.144215025160719,0.270065077466204,,0.193432119301827,0.343460385658955,-0.145363336731091,0.0983747053186351,0.524573861560739,0.106985785994176,0.108033645152549,0.237138873612804,0.226030013111267,1
6.9,3.1,4.9,1.5,Iris-versicolor,1,,-0.346931391646749,0.0341264613098916,0.712234453918663,0.512061742061923,-0.0473005486531178,1.92270631633931,0.872439919279966,0.195904398085517,0.0880150194297251,0.139120514582469,0.0425879126272863,0.0283919417515242,,0.58520702031625,0.467918969600764,0.506577133372616,0.441681671451849,0.116160245986839,8.74938795263492,0.999841466796124,0.000000346777334453825,0.000000155798512580704,0.000000246262165046919,0.0000000753863770551793,0.0000000502575847034528,,0.30916491796847,-0.259749791970072,0.127262240129497,0.137281443202761,0.534266561506277,0.202208011664613,0.231736249697896,0.231772993413114,,0.126227686530028,-0.484329862847183,0.355265992717021,-0.0188610151181176,0.495284885998368,0.220147227401456,0.252295111550871,0.252335115045109,,0.112517961919435,0.0382139443246543,0.0716435810039002,0.208016628764066,0.551817442778711,0.193406403631894,0.22164935145869,0.22168449581206,,0.0568285280666687,0.0561741600911833,0.0456591284077203,-0.227943663780307,-0.144564365540396,0.463921719638375,0.14245874640873,0.132064533059289,0.147138576150255,0.266643575834301,,0.216942709535608,0.562704639303638,-0.330741801384962,-0.331787507206447,-0.119692263671022,0.470112606724599,0.141044794098446,0.130753746910083,0.145678174911832,0.263997046157621,,0.204130697901244,0.35426375017421,-0.121649449369811,0.139595070093946,0.534842205680898,0.107374456217531,0.108807334020505,0.231449513295538,0.216371773615812,1
5.5,2.3,4,1.3,Iris-versicolor,1,,-0.327340951838198,0.0429279632528641,0.72614650537691,0.516320533324651,-0.0444613544779654,1.82970044072322,0.861726036926866,0.181235270832075,0.0757892950752312,0.131807469696054,0.0428374276512176,0.0329518674240136,,0.585207054993983,0.467918985180615,0.506577157998833,0.441681678990487,0.116160251012597,7.01150753407788,0.999099363278655,0.00000891457551058487,0.00000372791339533549,0.00000648332764406172,0.00000210708148432006,0.00000162083191101543,,0.329385719134931,-0.236576167000282,0.150439539470808,0.197916692024372,0.549318290708534,0.19229285013992,0.222947498282609,0.223148473992599,,0.148242409270173,-0.459100351692096,0.380499504221532,0.0495569790098292,0.512386709818847,0.209965594345366,0.243437569055005,0.243657015510587,,0.131858602282625,0.0603788794705232,0.0938120305851062,0.267762521399307,0.566543524987855,0.183452435190005,0.212697775552775,0.212889511664569,,0.0710744027075417,0.0693806133971122,0.0603729860227458,-0.201279306196877,-0.0924832082493118,0.476895663483347,0.143368608348765,0.133729698729635,0.147864285825519,0.260993691223793,,0.231047188945453,0.575780013994646,-0.316173983893779,-0.305387802590685,-0.0625736520806261,0.484361689247763,0.141486236554201,0.131973881916712,0.145922887605456,0.257566949703616,,0.214868143522998,0.36514448357626,-0.0985044980402573,0.180827186711077,0.54508401537568,0.107591809035303,0.109276209376523,0.225608696563584,0.206948553066715,1
6.5,2.8,4.6,1.5,Iris-versicolor,1,,-0.30921742475499,0.0505068927603872,0.739327252346515,0.520604276089773,-0.0411661677355641,2.27215164601471,0.906544238573546,0.102930602501229,0.044339336462068,0.0728431956162545,0.0237532159618221,0.0158354773078814,,0.585207946451534,0.467919357971955,0.506577806331597,0.441681889698635,0.116160413095788,8.22296701102553,0.999731654543973,0.000000935869485283902,0.000000403143778276142,0.000000662307635739376,0.000000215969881219362,0.000000143979920812908,,0.348615004148923,-0.214281417172021,0.172754386870068,0.274565394634155,0.568213357545263,0.192074115904697,0.211818205353798,0.211875061063679,,0.16923896870471,-0.434756594786596,0.404865205772591,0.123647887964068,0.53087264819766,0.211831653918291,0.233606702073082,0.233669406196448,,0.150203845801625,0.0816486570258007,0.115100981751563,0.332894159754313,0.582463403411067,0.184109727456153,0.203035124614548,0.20308962279199,,0.0854112635424182,0.0827535832700757,0.0751594146052978,-0.175179937074498,-0.0389388939170612,0.490266506346964,0.144763808929604,0.135250510374559,0.148394295417755,0.254770161607952,,0.245195812600873,0.588977402186317,-0.301581695133234,-0.279631107620323,-0.00329587901289574,0.499176030992661,0.142287048074459,0.132936512337267,0.145855420648329,0.250411304459918,,0.225627324426528,0.376072104513913,-0.0759436283838989,0.22240007219742,0.555371972890676,0.107656399033334,0.109612819323191,0.219587505243822,0.19769408249113,1
5.7,2.8,4.5,1.3,Iris-versicolor,1,,-0.298924364504867,0.054940826406594,0.746611571908141,0.522979597685955,-0.0395826200047759,2.45000836683432,0.920562062664282,0.0662237610832304,0.0325309703566746,0.0522819166446556,0.0151036648084561,0.0116182036988124,,0.585208040038483,0.467919398286332,0.506577872562361,0.441681911295623,0.11616042749378,7.6158074821298,0.999507639784283,0.00000276221116220798,0.00000135687565862848,0.00000218069302279577,0.000000629977984363223,0.000000484598449510172,,0.367822415739393,-0.193099596636642,0.193941892976436,0.339540732626064,0.584078957087508,0.186027185583099,0.201980508147102,0.202080004301612,,0.190422134096539,-0.411395924579287,0.428232146392236,0.192334169339963,0.547935861351859,0.206164035842704,0.223844254755795,0.223954521052091,,0.168614818547241,0.101952169487255,0.135409944030762,0.392532321483468,0.596892155218001,0.178575321154234,0.193889586601052,0.193985097145328,,0.0998876444353786,0.0962786343075317,0.0899988441470733,-0.149702920913703,0.0151134707431946,0.503778295767158,0.144908052723147,0.135941070504586,0.148086964696802,0.248096684471782,,0.259424517408319,0.602271053420044,-0.286996153068401,-0.254589977174332,0.0556345804751793,0.513905058718073,0.141849121777672,0.133071427724127,0.144960928631726,0.242859497087515,,0.236392964329861,0.387033386446232,-0.0539848778595167,0.264003182029433,0.565620106738689,0.107531007897841,0.109692556015344,0.21344906837261,0.188685891669708,1
6.3,3.3,4.7,1.6,Iris-versicolor,1,,-0.292301988396544,0.0581939234422615,0.751839763572606,0.524489964166801,-0.0384207996348947,2.68494745228447,0.936132562825469,0.0481134917538354,0.02520230520439,0.0358941922607978,0.0122192994930376,0.00763706218314848,,0.585208316259599,0.467919533973898,0.506578090631663,0.441681974293422,0.116160475953625,8.43471551534125,0.999782852277384,0.000000594000467448469,0.000000311143101996817,0.000000443143205874255,0.000000150857261574214,0.000000094285788483884,,0.386425134297703,-0.172901545821931,0.214149893406597,0.403031044071863,0.599415682693204,0.180087402853769,0.19233205256843,0.19237382610666,,0.211038537680809,-0.389011499103708,0.450627598497445,0.259260619488914,0.564454527017881,0.200476428400192,0.214107385385007,0.214153888414165,,0.186472350662664,0.121341128147361,0.154808453745295,0.450686072464948,0.61080234143759,0.173224165883088,0.185002164786627,0.185042346310716,,0.114378449707693,0.10987274135799,0.104807540616754,-0.124893252466524,0.0697018415148136,0.517418408893863,0.144457959184025,0.136032391843377,0.147202120759425,0.240997964108927,,0.273609429586086,0.615578196192457,-0.272500060205228,-0.23030402746558,0.114723980320157,0.528649579132307,0.140803608884955,0.132591182964171,0.143478351456166,0.234901443105922,,0.247146065119645,0.398002642047766,-0.0326399710222558,0.305641881968428,0.575821139079839,0.107215486148272,0.109542723363707,0.207212353301223,0.179927706051525,1
